Year,Month,Country,TestDummy,DateEntered,LaunchTimeUTC,MissileName,MissileFamily,LaunchAgency,FacilityName,FacilityLocation,OtherName,FacilityLatitude,FacilityLongitude,LandingLocation,Apogee,DistanceTravelled,Confirmation,TestOutcome,AdditionalInformation,Source,OperationalUse,MaxRange,PayloadKG,Diameter,Propulsion,EventUNSCResolution,EventDiplomaticMeeting,EventNotes,EventSource
2016,9,North Korea,1,2017-11-28,1899-12-31 03:13:00,ER Scud,MRBM,Hwasong Artillery Units of the KPA Strategic Forces,Hwangju,"Hwangju,  North Hwanghae province",Pyongyang Highway,38.686833999999998,125.702005,Sea of Japan or East Sea,NA,1000,TRUE,Success,"North Korea premiered a never before seen version of its scud with this simultaneous test of 3 missiles. The missiles are scud missiles but have almost double the traditional range of other versions of the system. Though this was their first public appearance, it is quite likely the system was tested in the past but were mistaken for Nodongs, which have a similar range and trajectory.",http://thediplomat.com/2016/09/north-korea-showed-off-a-previously-unseen-missile-during-the-g20/; http://www.nti.org/analysis/articles/first-glimpse-north-koreas-elusive-er-scud/; http://missiledefenseadvocacy.org/missile-threat-and-proliferation/todays-missile-threat/north-korea/scud-er/,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,10,North Korea,1,2017-11-28,1899-12-31 18:33:00,Musudan,IRBM,NA,Panghyon Airbase,"Kusong, North Pyongan",Panghyon Airport,39.927472000000002,125.20788899999999,Unknown,NA,NA,TRUE,Failure,"The missile exploded shortly after launch. It was detected and tracked by United States Strategic Command (STRATCOM). Reportedly, South Korea did not detect the launch suggesting the missile exploded at a low altitude (before it could be picked up on South Korean radar). North Korea has also not released photographs of the test making it extremely difficult for 3rd party observers to confirm the location and the type of missile used in the launch. The test location was later located by finding the burn scars left by the test. The burn scars suggest that the October 15 test exploded on launch and destroyed the TEL transporting it (North Korea has since been much more careful with its remaining TELs). The type of missile tested at this test and the test 5 days later remains controversial. STRATCOM stated that it was a presumed Musudan. Later testimony by the DNI suggests that the US intelligence community has arrived at a similar consensus. It's possible though that the October tests were of any number of missile systems. The PK-2, tested successfully only a few kilomters away seems a plausible suspect. It could also have been an early test of the HS-12 , or perhaps some version of the KN-08. Considering the lack of hard evidence and the apparant consensus of the intelligence community, the October tests are entered as Musudans. However, they remain subject to revision should new information emerge.",http://www.reuters.com/article/us-korea-north-usa-idUSKBN12F0S2; http://www.wsj.com/articles/u-s-detects-failed-north-korean-missile-launch-1476572239; http://www.cnn.com/2016/10/15/asia/failed-north-korea-missile-launch/; https://www.stratcom.mil/news/2016/647/USSTRATCOM_Detects_Tracks_Attempted_North_Korean_Missile_Launch/; https://www.washingtonpost.com/world/asia_pacific/did-north-korea-just-test-missiles-capable-of-hitting-the-us-maybe/2016/10/26/984e8a21-e6a7-4689-81e0-21d7d25c302f_story.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,Iran,1,2017-07-25,NA,Unknown,Unknown,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,TRUE,Failure,"Reports indicate that this was a test of a re-entry vehicle as much as it was a test of a new rocket design varient. Reports indicate that the missile was a varient of the Sejil. Other reports however report that the missile was actually a varient of North Korea's Musudan missile. This would not be entirely surprising given that North Korea and Iran have cooperated before on missile technology and developement in the past. Either way, the missile exploded after traveling 965 km (600 miles).",https://www.nytimes.com/2017/01/30/world/middleeast/iran-missile-test.html?_r=0; http://www.cnn.com/2017/01/30/middleeast/iran-missile-test/; https://johnib.wordpress.com/tag/khorramshahr-medium-range-ballistic-missile/; http://www.jpost.com/Middle-East/Iran-News/Report-Iran-launches-ballistic-missile-test-in-violation-of-UN-resolution-480043; http://www.foxnews.com/world/2017/01/30/iran-conducts-ballistic-missile-test-us-officials-say.html,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,North Korea,1,2017-11-28,1899-12-31 22:55:00,Polaris-2,MRBM,NA,Kusong Testing Ground,"Kusong, North Pyongan",NA,40.013249999999999,125.22302000000001,Sea of Japan or East Sea,550,500,TRUE,Success,This was the first known test of a land based version of the Polaris-1. The missile is solid fueled which means it is much easier to launch on short notice. This missile was tested only a few kilometers away from the failed October tests prompting speculation those tests were of this missile system.,http://www.stratcom.mil/Media/News/News-Article-View/Article/1080866/usstratcom-detects-tracks-north-korean-missile-launch/; http://www.economist.com/news/asia/21716992-kim-jong-un-tests-another-missile-north-koreas-dictator-challenges-donald-trump; http://www.cnn.com/2017/02/11/asia/north-korea-missile/; http://www.reuters.com/article/us-northkorea-missiles-nk-idUSKBN15R10O?il=0; http://38north.org/2017/02/jschilling021317/; https://twitter.com/DaveSchmerler/status/830964858032041984,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,Iran,1,2017-03-10,NA,Hormuz-2,SRBM,NA,Bandar-e-Jask Military Base,NA,NA,25.651306,57.794278,Straight of Hormuz,0,0,TRUE,Failure,NA,http://www.janes.com/article/68625/iran-successfully-tests-radar-guided-anti-ship-ballistic-missile; http://www.ibtimes.com/iran-preparing-war-hormuz-2-ballistic-missile-successfully-test-fired-2505932;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,North Korea,1,2017-11-28,1899-12-31 22:34:00,ER Scud,MRBM,Hwasong Artillery Units of the KPA Strategic Forces,Sohae Satellite Launching Station,"Cholsan County, North Pyongan Province",NA,39.659599999999998,124.70569999999999,Sea of Japan or East Sea,260,1000,TRUE,Success,"North Korea launched these 4 missiles almost simultaneously. It is hypothesized that North Korea was practicing overwhelming THAAD and conducting a simulated attack on the US Marine Corps Airbase in Japan, Iwakuni. As a response to this test, the US deployed THAAD to South Korea ahead of schedule. The apogees and distance travelled for each missile are the averages according to reports, exact distances for each missile are unknown. There were early reports of a fifth missile launch accompanying these four. North Korea may have originally planned to launch five but had to scrub the fifth test for unknown reasons. Confirmation of a fifth test later emerged in the Missile Defense Review and this dataset has been updated to reflect that as of March 26, 2019.",http://www.cnn.com/2017/03/06/asia/north-korea-missiles-kim-jong-un/; http://www.reuters.com/article/us-northkorea-missiles-idUSKBN16C0YU; http://www.cnn.com/2017/03/05/asia/north-korea-projectile/; https://www.washingtonpost.com/world/north-korea-launches-another-missile-perhaps-one-that-can-reach-us/2017/03/05/943010ee-96e2-4ff4-83aa-2fe09cd65831_story.html?utm_term=.6f8b3ae2acd1; http://www.japantimes.co.jp/news/2017/03/06/national/tokyo-says-north-korea-fired-three-four-missiles-came-japans-eez/#.WL3nJjvyuUl; http://www.mod.go.jp/e/press/release/2017/03/06b.html; http://www.mod.go.jp/e/press/release/2017/03/06a.html; http://www.stratcom.mil/Media/News/News-Article-View/Article/1080866/usstratcom-detects-tracks-north-korean-missile-launch/; http://www.rodong.rep.kp/en/index.php?strPageID=SF01_02_01&newsID=2017-03-07-0001,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,North Korea,1,2017-11-28,1899-12-31 21:42:00,Hwasong-12,IRBM,NA,Sinpo Shipyard,South Hamgyong province,NA,40.036799999999999,128.18389999999999,Sea of Japan or East Sea,189,60,TRUE,Failure,"The given trajectory of 60 km out and 190 km apogee is very strange. The missile appears to have been in the air a total of 9 minutes. Initially suspected of being a KN-15, later reports leaked from the US government and reported on by Lucas Tomlinson stated that it was a smaller Scud variant which was named the KN-17. Following another leak reported on in June 2017  by Ankit Panda of The Diplomat, this was shown to be mistaken. The US intelligence community did believe it was a missile they called the KN-17, however, the KN-17 was actually the Hwasong-12 and was not a new scud varient as initially reported.",https://www.nytimes.com/2017/04/04/world/asia/north-korea-ballistic-missile-test-xi-trump.html; http://www.pacom.mil/Media/News/News-Article-View/Article/1140811/us-pacific-command-detects-tracks-north-korean-missile-launch/; https://www.washingtonpost.com/news/worldviews/wp/2017/04/05/will-north-korea-fire-a-missile-capable-of-hitting-the-u-s-mainland-probably/?utm_term=.ada4c467f0bb; http://www.cnn.com/2017/04/04/asia/north-korea-projectile/; http://www.reuters.com/article/us-northkorea-missiles-idUSKBN1762XX; https://www.wsj.com/articles/north-korea-launches-projectile-into-waters-off-korean-peninsula-east-coast-1491347302; http://www.reuters.com/article/us-northkorea-missiles-idUSKBN1762XX?utm_campaign=trueAnthem:+Trending+Content&utm_content=58e4ac3804d301577ffe8e13&utm_medium=trueAnthem&utm_source=twitter;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,5,North Korea,1,2017-11-28,1899-12-31 20:28:00,Hwasong-12,IRBM,NA,North Kusong Testing Ground,"Kusong, North Pyongan",NA,40.065899999999999,125.2099,Sea of Japan or East Sea,2111.5,787,TRUE,Success,"This test was significant for a number of reasons. With this test, North Korea premeired a new, single-stage, IRBM. Estimates of the missile's range places Guam, a US territory which houses a vital US military base, within range of the missile. The missile's engine appears to be the same engine which North Korea tested in March 2016 and again on March 19, 2017. The single stage makes the missile somewhat inefficient and prompted speculation that the missile is intended to be the first stage of a multi-stage ICBM.",https://www.washingtonpost.com/world/north-korea-fires-another-ballistic-missile-the-75th-of-kim-jong-uns-tenure/2017/04/28/c4b7aa8a-2c5c-11e7-9081-f5405f56d3e4_story.html?utm_term=.eea0faa61c57; http://www.japantimes.co.jp/news/2017/04/29/asia-pacific/north-korea-fails-latest-test-ballistic-missile/#.WQiqMYjyuUk; http://english.yonhapnews.co.kr/news/2017/04/29/0200000000AEN20170429000800315.html;https://www.wsj.com/articles/north-korean-missile-launch-appears-to-fail-1493417890; http://thediplomat.com/2017/06/exclusive-north-korea-tested-its-new-intermediate-range-ballistic-missile-3-times-in-april-2017/;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,6,Iran,1,2017-06-23,NA,Zulfiqar,SRBM,NA,Kermanshah Air Base,NA,NA,34.3458,47.1582,ISIS base in Northern Syria,NA,700,TRUE,Success,"Reports and statements from Iran indicate the launches were of a mix of  Zulfiqar and Qiam missiles. It is unclear however exactly what the mix of missiles was, launch could have consisted of a different mixture of missiles than written here. Several of the missiles appear to have missed their targets. It is not clear if this was because the missiles missed or failed in flight. Initial reports suggested there may have been as many as eight missiles, following additional information this launch series was reduced to six in the database.",https://www.theguardian.com/world/2017/jun/18/iran-targets-terrorists-in-missile-strike-on-isis-held-syrian-town; http://www.timesofisrael.com/israeli-sources-iran-missile-strike-a-flop-with-most-missing-target/; http://www.slate.com/blogs/the_slatest/2017/06/18/iran_launches_missile_strikes_targeting_isis_in_syria_escalating_role_in.html; http://www.cnn.com/2017/06/18/middleeast/iran-launches-missiles-into-syria/index.html;,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2017,7,Iran,1,2017-07-28,NA,Simorgh,SLV,NA,Semnan Launch Site,NA,NA,35.2347,53.921,Unknown,NA,NA,TRUE,Success,The rocket appears to have worked as planned. It does not appear that a satellite was placed into orbit however. Iran claims that the rocket was launched on a sub-orbital trajectory. It is unclear if this is true or if Iran attempted and failed to place a satellite into orbit as a result of a rocket malfunction.,http://www.latimes.com/world/la-fg-iran-satellite-20170727-story.html; http://www.aljazeera.com/news/2017/07/hits-iran-fresh-sanctions-space-launch-170728180618940.html; https://www.theatlantic.com/news/archive/2017/07/iran-claims-it-launched-a-satellite-carrying-rocket-into-space/535161/; http://abcnews.go.com/International/wireStory/report-iran-successfully-launches-satellite-carrying-rocket-48881650;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2017,7,North Korea,1,2017-11-28,1899-12-31 00:40:00,Hwasong-14,ICBM,NA,Panghyon,"Kusong, North Pyongan","Panghyon-Dong, Panghyon-Nodongjagu, Panghyon Testing Site",39.872152999999997,125.269192,Sea of Japan or East Sea,2802,933,TRUE,Success,"This was the first successful test of a North Korean ICBM. The missile appears to be a two stage missile. The design appears to be a larger version of the Hwasong-12 IRBM with a second stage added. North Korea lofted the missile to avoid overflying Japan, hence the high apogee. However, if North Korea had fired it intending to maximize distance estimates suggest it could have travelled approximately 7,000 km. Later analysis of the missile, and a subsequent test of the missile, increased this range estimate to over 10,000 km which places targets as far into the US as Chicago within range of the missile.",https://www.wsj.com/articles/north-korea-launches-missile-into-waters-between-korea-and-japan-1499131848; https://www.washingtonpost.com/national/north-korea-claims-successful-intercontinental-ballistic-missile-test-defying-international-condemnation/2017/07/04/4f804488-609c-11e7-8adc-fea80e32bf47_story.html?utm_term=.8d9461e74489; http://www.cnn.com/2017/07/04/politics/us-officials-meet-north-korea-missile-launch/index.html; https://pbs.twimg.com/media/DD29MRwVYAAYc43.jpg:large; http://allthingsnuclear.org/dwright/north-korea-appears-to-launch-missile-with-6700-km-range,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,8,North Korea,1,2017-11-28,1899-12-31 21:49:00,Scud-B MaRV,SRBM,NA,Kittaeryong Missile Base,"Kittae Pass, Kangwon Province, (North Korea)",Gitdaeryung,38.990830000000003,127.6236,Sea of Japan or East Sea,NA,250,TRUE,Success,"There was significant confusion, contradictory information, and disagreement concerning the August 25 test. Initial reports released by South Korea, Japan, and the United States were very different from one another. This is not particularly unusual, however, the analyses conducted and released by each remains quite different even after each issued revisions and clarifications. That is unusual. South Korea initially reported a single, DPRK launched SRBM which travelled approximately 250 km. South Korea later revised this assessment to ""several unidentified projectiles"". South Korea later stated they believed these were 300-mm artillery rockets, not SRBMs. A Japanese assessment argued that the missiles were either MLRS artiller rockets or a KN-02 missile or equivalent. PACOM's initial press release stated that all 3 of the missiles North Korea launched failed either on launch or in flight. This was revised in a later press release to state that only the 2nd missile suffered a failure, the 1st and 3rd did not. PACOM did state it believed the missiles were SRBMs, meaning they are capable of a range between 300km -1000 km, not artillery rockets as other observers have suggested. More recently, based on reports by The Diplomat, it appears this was a test of the ""Scud-B MaRV"", dubbed the KN-21 by the US. It appears to be an attempt to update North Korea's oldest missile system. North Korea likely has lots of these missiles in storage, equipping them with manueverable re-entry vehicles is a cheap and quick way to update an old system.",https://twitter.com/PacificCommand/status/901226675647561728; https://twitter.com/nktpnd/status/901309863522951168; https://www.washingtonpost.com/world/north-korea-is-reported-to-have-launched-another-missile-heightening-tensions/2017/08/25/4569a10c-89e5-11e7-96a7-d178cf3524eb_story.html?utm_term=.c3a23dc3b5c0; http://www.cnn.com/2017/08/28/asia/north-korea-missile-test/index.html; http://thediplomat.com/2017/08/what-kind-of-missiles-did-north-korea-launch-on-august-26/?utm_content=buffer5374f&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer; http://www.mod.go.jp/e/press/release/2017/08/26b.pdf; http://english.yonhapnews.co.kr/news/2017/08/26/0200000000AEN20170826000661315.html; https://www.japantimes.co.jp/news/2017/08/26/asia-pacific/north-korea-fires-unidentified-projectile-sea-reports/#.WaRDslGGOUl; http://thediplomat.com/2017/09/introducing-the-kn21-north-koreas-new-take-on-its-oldest-ballistic-missile/;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,9,North Korea,1,2017-11-28,1899-12-31 21:57:00,Hwasong-12,IRBM,NA,Pyongyang International Airport,"Pyongyang, North Korea","Sunan, PY Airport, Pyongyang Sunan International Airport",39.200158999999999,125.67325599999999,Pacific Ocean,770,3700,TRUE,Success,"This was the 4th time North Korea launched a projectile over the Japanese home islands and the 2nd time they launched a ballistic missile. This time the missile travelled about 3700 km, which is about the distance it would have to travel to hit Guam. The missile travelled an a similar trajectory as the August 28 test which suggests this flight path could become a regular testing corridor over Japan.",http://www.mod.go.jp/e/press/release/2017/09/15a.html; http://www.mod.go.jp/e/press/conference/2017/09/15.pdf; https://apnews.com/4509ab53e96b4ce38000bb2e232f33ad/North-Korea-fires-missile-over-Japan-in-longest-ever-flight?utm_content=buffer810fe&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer; http://thediplomat.com/2017/09/north-korea-overflies-japan-with-another-intermediate-range-ballistic-missile-early-analysis/?utm_content=bufferd82eb&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer; https://twitter.com/nktpnd/status/908476033103548416; https://twitter.com/DaveSchmerler/status/908829833093816322;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,North Korea,1,2017-11-29,1899-12-31 18:18:00,Hwasong-15,ICBM,NA,Pyongsong Field,"Pyongsong, South Pyongan Province",March 16 Factory,39.281999999999996,125.869,Sea of Japan or East Sea,4475,950,TRUE,Success,"First test of North Korea's new missile, the Hwasong-15. The missile itself is noticebly larger than the Hwasong-14 and estimates for its range suggest it is capable of delivering a payload 13,000 km putting the entire United States within range. The test took place in a field next to the factory which it was rolled out of in images released by North Korea following the test.",https://www.nytimes.com/2017/11/28/world/asia/north-korea-missile-test.html; https://www.cnn.com/2017/11/29/asia/north-korea-missile-test/index.html; https://www.washingtonpost.com/news/worldviews/wp/2017/11/29/north-koreas-late-night-missile-test-may-hint-at-broader-strategy/?utm_term=.2e9bcbf2b2d1; https://www.washingtonpost.com/world/north-korea-fires-missile-for-the-first-time-in-more-than-two-months/2017/11/28/0c136952-d46c-11e7-9461-ba77d604373d_story.html?hpid=hp_hp-top-table-main_nkoreamissile-2p:homepage/story&utm_campaign=buffer&utm_content=bufferf0c09&utm_medium=social&utm_source=twitter.com&utm_term=.4adbad152a43; http://allthingsnuclear.org/dwright/nk-longest-missile-test-yet; https://twitter.com/W7VOA/status/935607913019772928; https://twitter.com/martyn_williams/status/935716589223079936; https://pbs.twimg.com/media/DPvybh4W0AIe6Ux.jpg:large; https://pbs.twimg.com/media/DPxVMlMUQAA-wjh.jpg:large;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,Iran,1,2018-07-30,NA,Shahab-3,MRBM,NA,Chabahar Firing Range,NA,NA,25.288578000000001,60.645350000000001,Straight of Hormuz,NA,NA,TRUE,Success,"In its letter to the UNSC, Israel described this missile as a ""Shahab-3 variant"". This suggests the test could have been one of several possible missiles. Israel also claimed the missiles tested were ""nuclear capable"". As of July 30, Israel's claim remains the only source for this test. Iran later issued a letter in response to Israel's in which it denied that any of its missiles were nuclear capable but did not deny that the tests took place. In addition, an exact location for this test could not be determined. Iran has not released images of the test making it extremely difficult to verify the exact location. As such, we listed the location as being directly in Chabahar. Readers should interpret this as an approximate location until further information becomes available.",https://undocs.org/S/2018/495; https://undocs.org/S/2018/511; https://www.iranwatch.org/sites/default/files/n1817254.pdf; https://www.un.org/press/en/2018/sc13398.doc.htm; http://www.janes.com/article/80448/israel-says-iran-continues-missile-tests; https://www.jpost.com/Middle-East/Iran-News/Danon-to-Security-Council-Iran-still-testing-ballistic-missiles-558274;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2018,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,10,Iran,1,2018-10-12,NA,Zulfiqar,SRBM,NA,Kermanshah Air Base,NA,NA,34.345799999999997,47.158200000000001,"Al Bukamal, Syria",NA,560,TRUE,Success,"Initial reports suggested there may have been as many as eight or nine missiles launched, two of which failed. Later reports suggest the number was closer to six, with two missile failing. The exact mix of missiles as well remains uncertain. Video of the launches later released shows at least three Zulfiqar launches and possibly at least two Qiam launches. One report suggests two Qiam missiles failed shortly after launch. Images of the Qiam missiles prior to launch appear to depict a new variant of the Qiam missiles, suggesting a new terminal guidance package. At the moment these are simply recorded as Qiam-1 missiles until more information becomes available. The actual mix of missiles may be different than recorded here, these entries may be revised as new information comes to light. In addition, while these are recorded as being launched out of Kermanshah Air Base, the actual launch was conducted at a field a few kilometers North of the base.",https://www.cnn.com/2018/10/01/middleeast/iran-syria-missiles/index.html; https://www.washingtonpost.com/world/middle_east/iran-guard-launches-missiles-into-syria-over-parade-attack/2018/09/30/171810c0-c52d-11e8-9c0f-2ffaf6d422aa_story.html?utm_term=.d45edf9b68f8; https://www.mintpressnews.com/iran-launches-ballistic-missiles-syria/250120/;,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2018,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,Iran,1,2018-12-05,NA,Unknown,MRBM,NA,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,TRUE,Unknown,"US Secretary of State, Mike Pompeo, released a statement accusing Iran of carrying out a test of a ""medium range"" ballistic missile capable of carrying multiple warheads in violation of UNSCR 2231. It is unclear from the statement what type of missile was tested or where it was tested. Iran later issued a statement in response claiming its missile program was purely defensive in nature and denied UNSCR 2231 prohibited missile testing.",https://www.state.gov/secretary/remarks/2018/12/287722.htm; https://www.theguardian.com/world/2018/dec/03/iran-missile-tests-may-breach-un-resolution-france-uk-warn;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2019,1,Iran,1,2019-01-24,NA,Simorgh,SLV,NA,Semnan Launch Site,NA,NA,35.234699999999997,53.920999999999999,N/A,NA,NA,TRUE,Failure,"Signs Iran was preparing to launch were detected as early as December 2018. Following the launch, US Secretary of State Pompeo condemned the test as a test of an ICBM prototype. Iran maintains the test was a peaceful, civilian space launch. The launch itself appears to have failed for unknown reasons. Iran failed to insert a satellite into orbit.",https://www.fpri.org/article/2019/01/irans-space-launch-icbm-or-space-program-development/; https://www.popularmechanics.com/military/a25907929/iranian-satellite-launch-missile-research/;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2019,2,Iran,1,2019-05-28,NA,Hoveizeh,MRCM,NA,Semnan Launch Site,NA,NA,35.234699999999997,53.920999999999999,Unknown,NA,1200,TRUE,Success,First known test of a cruise missile in the Soumar family. The test occurred on the anniversary of the Iranian Revolution. Iran reported that the missile test was successful and released footage of the launch and impact.,https://thedefensepost.com/2019/02/02/iran-hoveizeh-cruise-missile-test-successful/; https://www.reuters.com/article/us-iran-revolution-anniversary-missiles/iran-unveils-long-range-cruise-missile-on-revolution-anniversary-idUSKCN1PR054; https://www.aljazeera.com/news/2019/02/iran-unveils-cruise-missile-islamic-revolution-anniversary-190202141530014.html;,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2019,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,5,North Korea,1,2019-05-06,1899-12-31 01:54:00,KN-23,SRBM,NA,Hodo Peninsula,"Kangwon Province, (North Korea)",North Wonson,39.401670000000003,127.5369,Sea of Japan or East Sea,NA,200,TRUE,Success,"After 522 days since the previous missile test, North Korea carried out a test of a new solid fuel missile. Though the test does not violate North Korea's self-imposed missile testing moratorium, it does suggest it may be unwinding. The new missile was first publicly seen at a April 2017 parade and looks similar to an Iskander missile. The test was accompanied with several MLRS missile launches which created significant confusion in the immediate aftermath as to the number and types of missiles tested (the accompanying MLRS launches are too small for this dataset and are excluded). The range of the new missile is still unknown as is its name. This database records it as the KN-23, though this may later be revised after a new name is adopted.",https://www.bloomberg.com/news/articles/2019-05-05/kim-jong-un-s-weapon-test-may-have-included-ballistic-missile; https://www.cnn.com/2019/05/05/politics/north-korea-missile-launch-image/index.html; https://www.flickr.com/photos/150159554@N03/sets/72157691269857323/; https://www.washingtonpost.com/world/north-korea-fires-several-short-range-projectiles-south-korean-military-says/2019/05/03/511efe92-6e0f-11e9-be3a-33217240a539_story.html?utm_term=.754c1887a45f; https://www.nknews.org/pro/the-songun-iskander-unpacking-north-koreas-new-missile/; https://twitter.com/nktpnd/status/1124784779734519808; https://en.yna.co.kr/view/AEN20190504000700325; https://www.nytimes.com/2019/05/03/world/asia/north-korea-missile.html; https://www.apnews.com/fb6fc86cf2624f9aaf68837d1d0a220d;,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
